@relation pca_music

@attribute Band_Energy_Mean continuous
@attribute Chroma_stft_mean continuous
@attribute Mean_ZCR continuous
@attribute MFCC_delta_std continuous
@attribute Total_beats continuous
@attribute Mean_Spectral_Flux continuous
@attribute Band_Ratio_StdDev continuous
@attribute b4 continuous
@attribute MFCC_delta_mean continuous
@attribute Average_beats continuous
@attribute MFCC_delta_variance continuous
@attribute b5 continuous
@attribute Spectral_Roll_Off continuous
@attribute ZCR_StdDev continuous
@attribute genre {pop,electronic,rap,folk,rock,classical}

@data
1.641925,0.303565,-0.042571,-0.344331,1.161251,1.002517,1.911331,0.485976,0.827691,-0.423582,-0.216591,-0.074909,-0.205203,0.563041,folk
2.523603,-0.244358,-0.26371,-1.644216,-0.16833,-0.315336,1.279284,-0.342413,0.860467,0.260671,-0.096723,0.68342,0.528941,-0.120817,folk
2.538183,-1.582688,0.52925,-0.987917,0.044251,-0.550047,0.77841,-0.107405,0.675657,0.099144,-0.819993,0.647912,-0.381126,-0.212098,folk
2.886377,1.000912,0.441382,-1.374139,-0.632371,-0.024233,0.521964,-0.314011,2.120928,0.683804,0.516161,0.140904,0.262504,-0.61497,folk
1.117567,1.027046,-0.193915,-0.545725,-0.178716,1.038679,1.920875,0.216279,-0.238651,0.394633,-0.281405,0.360089,-0.003971,0.702783,folk
-1.242291,0.831979,0.017585,0.710196,-2.222544,1.107735,0.837583,-0.187651,0.697709,0.384712,-0.314193,-0.133501,-0.368966,0.472818,folk
-3.93267,-2.645191,-0.603529,0.393293,3.753352,-0.896868,0.761056,0.913003,0.197966,0.52257,1.638715,0.043708,-0.204359,-1.117329,folk
-3.658361,-1.67208,-0.785166,0.044713,3.958318,-0.470473,1.050318,0.657437,-0.40168,0.175205,1.219602,0.750175,0.309752,-0.670468,folk
-2.213879,-4.038009,1.893651,1.082933,1.433595,-1.156013,-0.094413,1.14118,0.279757,0.627125,0.558137,-0.177806,-1.55982,-1.727114,folk
-4.232789,-2.378478,-0.231502,-0.662485,0.619421,-1.749094,0.552585,0.262194,0.655813,0.734424,1.872941,-0.170231,-0.709478,-1.865054,folk
-3.29488,-0.776005,0.290955,-0.109712,-0.231999,-0.64718,0.664433,0.646659,-1.186233,-2.089595,1.236915,0.068562,-0.109381,-1.571326,folk
-3.843572,-0.269103,-1.65079,-1.364979,0.638914,-1.407556,-0.001196,-1.135562,-0.104574,-0.388777,0.029315,0.872326,0.437839,-0.467353,folk
-5.272017,-1.283017,-0.757581,-0.776034,-0.155397,-1.705028,-0.678355,-0.902786,-0.353936,0.782759,0.250324,-0.292246,0.177376,-0.229635,folk
-4.313131,-2.533942,-2.465578,1.351016,0.148263,-0.966081,-0.600602,-1.400875,-1.667569,0.392633,-0.434847,-0.838882,0.24884,0.086562,folk
-2.948219,-1.376411,-2.397441,-0.91618,-0.445511,-1.482155,-0.03417,-2.378858,-0.335644,2.540645,-0.947492,0.477562,0.178075,-1.558709,folk
-5.440896,-3.03432,-0.323785,1.027358,0.777988,-1.41065,-1.653277,-0.776571,-0.112436,0.007461,0.426578,-0.256699,-0.119365,0.160305,folk
-0.974194,0.94156,-0.388068,-1.764421,-0.186291,-0.510037,0.738435,0.311396,0.613334,-0.063553,-2.157301,-0.62673,-0.199016,-0.718426,folk
3.351371,-0.868319,-2.140071,-0.110741,0.430174,-0.497859,-0.685905,-0.286358,-0.62051,0.412885,-0.490524,-0.444811,-0.060605,0.355956,folk
-0.512013,-1.54412,1.804872,-1.713447,0.312319,-1.438552,-0.083961,0.159719,0.408634,-0.199983,-2.579771,-0.558298,-0.538261,-1.129184,folk
0.728423,-1.427615,0.949031,-1.985879,0.638703,-1.512423,-0.386243,-0.351149,0.766321,-0.175212,-2.067561,-0.850246,-0.499871,-0.704945,folk
-0.099182,0.162313,0.296541,-0.88785,-0.391305,0.540971,1.763202,-0.855566,-0.227332,0.337946,-0.826091,-0.383327,-1.780102,0.341918,folk
-2.122524,-0.239219,-1.749179,0.686814,0.801072,0.135607,0.861034,1.014163,1.535626,1.685003,-0.035954,-1.367342,-0.164996,-1.185011,folk
-3.095373,0.197171,-0.954703,0.625407,-2.345157,0.110639,0.702302,-0.058714,0.226461,-0.556765,0.200167,-0.786019,-0.33835,-0.922415,folk
0.465867,-3.30598,-0.887851,2.959512,-1.682528,-0.368877,-1.327213,2.139271,-0.904046,-0.297863,0.650486,-1.700647,-0.398042,1.824372,folk
-2.924637,0.540692,-1.955776,1.006459,-0.789751,0.488513,0.927969,0.639662,-0.270313,-1.296019,0.121788,-0.301562,0.078022,-0.666555,folk
0.854174,0.139214,0.044682,-1.53824,1.068961,-0.107892,1.980886,0.450209,-0.998983,1.546535,1.297156,-0.827065,-0.330515,-0.505123,folk
-0.681645,1.508327,1.120139,-0.919656,-1.284314,0.388517,0.560813,-0.525862,0.310556,0.381749,0.746134,-1.380103,-0.480388,-0.673193,folk
-0.156218,1.289147,-0.104087,-0.522813,0.912542,0.96224,1.514949,0.019494,0.098409,0.561334,0.332331,-0.335552,-0.508937,0.479632,folk
-2.815941,0.759303,-1.273348,1.554876,-0.184475,1.351459,0.570425,-0.966904,0.481482,-0.578387,-0.224666,0.092127,0.090636,0.008176,folk
-3.17352,1.320389,-0.645259,1.661559,-1.208711,1.482925,0.237955,-0.906611,0.593501,-0.033967,-0.111178,-0.318292,0.306227,-0.378365,folk
-0.731487,-2.808446,1.614597,0.0096,0.206083,-0.346504,1.309368,-0.61736,-3.235719,-0.112318,0.800476,-0.750605,-0.50294,-0.356508,folk
3.839527,3.119859,-0.240643,-0.184383,-1.150195,1.036638,-1.214635,-0.626878,0.169845,-0.653968,-0.630109,-0.073772,-0.477792,-0.245224,folk
4.360593,6.666974,0.671595,1.935672,0.046157,2.927158,-2.646215,0.210852,-0.200204,1.134412,0.118116,-0.965974,-1.22059,-0.271959,folk
5.176985,3.992512,-0.877918,0.269673,2.241207,1.367056,-2.032841,-0.423511,-0.984032,0.776045,0.82313,-0.155146,-0.132936,0.013198,folk
3.895889,4.847874,0.687746,1.379101,-1.875835,2.205232,-1.414442,0.457099,-0.663687,0.079881,0.930832,-0.926946,-0.558782,0.123847,folk
5.776873,2.582291,-0.578672,-0.450177,1.437459,0.299907,-1.430618,0.334197,-0.327395,1.510084,1.831992,-0.071955,-0.230024,0.501799,folk
-3.674663,-0.024909,-4.441744,1.159008,-0.165864,0.033239,0.529224,-1.750429,-0.251004,0.891134,-1.754246,0.393037,-0.038123,-0.796579,folk
0.833433,0.036016,-2.813414,0.37704,-0.482895,-0.041475,0.008449,0.284021,1.3069,1.253586,-0.176446,-1.24045,0.807091,0.143093,folk
-1.913052,0.134081,-3.587064,0.828248,-4.057403,-0.372132,-0.325709,-1.9289,0.055865,-0.848685,-0.7803,0.724624,0.021822,-0.662012,folk
3.981734,-0.059962,-1.900547,-1.466681,2.541802,-0.803892,-1.659968,-1.923121,0.305004,-1.218301,0.18915,0.866396,0.238487,-0.277269,folk
5.705467,1.599977,-1.867473,-0.645029,0.88739,-0.098438,-2.489816,-1.480572,0.579977,0.882688,0.249246,0.585082,-1.053786,0.533919,folk
-3.365197,-1.419845,-2.281507,-0.519434,-1.123362,-1.369389,0.579143,-1.761862,-0.308972,-1.870315,0.606898,-1.502074,-0.538821,-1.517619,folk
-3.723322,-0.0773,-2.509889,-1.498914,2.456794,-0.91764,1.225971,-0.425384,-0.79588,-0.440231,0.671698,-0.162806,0.566264,-0.000334,folk
-2.38672,0.136707,-3.954256,-1.429897,0.489036,-0.945573,1.452539,-0.681729,-0.259686,-0.228631,0.943692,-0.05707,0.414406,-0.159692,folk
-3.00204,-0.271933,-3.062557,-1.523567,1.531227,-1.106665,1.249446,-0.14799,-0.148756,0.133469,0.27336,-0.441105,0.715085,0.25827,folk
-3.673381,0.526547,-4.747978,-0.772707,1.025041,-0.672201,1.275998,-0.661051,0.05754,-0.650714,0.81282,-0.034644,0.06034,0.085215,folk
0.711408,-0.964418,-1.707358,-0.109804,-0.525619,-0.484703,-1.004988,-1.779991,0.84636,-1.950789,-0.189338,0.783308,0.660195,0.17939,folk
1.202104,1.578356,-1.720002,-1.618406,-2.596744,-0.722885,-0.115762,0.176902,1.052388,-0.246419,1.615614,0.356784,1.067961,0.463449,folk
-1.721047,1.233499,-0.600503,-0.727484,-2.17231,-0.379861,0.102795,1.167616,0.547331,-0.358783,1.173934,0.683348,0.910022,0.564907,folk
-1.943454,1.102334,-0.843659,-0.660658,-0.804206,-0.229067,0.344571,1.036789,0.116999,-1.387467,1.139011,0.802186,0.869521,0.517454,folk
-1.808346,0.390398,-2.912211,1.338088,-2.541565,0.72519,1.064347,-0.773353,-0.098269,-0.593874,-0.440128,-0.15614,0.514649,-0.029475,folk
-1.84431,0.846879,-3.434067,-0.838296,0.781051,-0.188656,0.539946,-1.53951,-0.469989,-0.716443,0.940818,-0.029352,0.695,0.36719,folk
1.031481,2.469666,-2.344607,-1.106966,-0.22245,-0.015144,-1.217639,-1.574015,0.39833,1.22219,0.780475,-0.122538,0.584948,-0.22706,folk
1.701583,-2.052294,-1.343955,-0.791209,-0.512515,-1.302364,-0.625233,-1.624708,-1.083532,0.014259,-0.108164,-0.226852,1.451541,-0.291421,folk
-6.717584,-1.526849,-1.699483,1.192817,0.39182,-0.733153,-1.156572,-1.136352,-0.526565,0.410966,1.912166,0.564313,0.044882,1.168508,folk
-6.837869,-0.768335,-2.258339,1.658965,0.016618,-0.247585,-0.893648,-1.3625,-0.40676,0.319659,0.673784,0.131373,-0.205199,0.592798,folk
-1.646422,-1.272039,-3.186113,0.490099,0.151008,-0.284066,0.977028,-0.331225,0.685427,-0.073752,-0.16428,-0.281236,0.591584,0.057142,folk
0.009413,-0.580286,-1.444654,-0.778172,-1.420751,-0.223859,1.274315,-1.312322,-0.162522,-1.310931,-0.010191,-0.342043,-0.597065,0.244063,folk
-1.486184,-0.437647,-2.965342,0.440597,0.681185,-0.00947,0.796235,-0.262972,0.767168,-0.907766,-0.369793,-0.605627,0.332254,-0.281872,folk
-1.528365,-1.078656,-1.910497,1.305809,-1.174853,0.269186,0.846394,0.067119,0.554288,-1.124634,0.582749,0.051276,0.247737,-0.27406,folk
-0.06188,-0.542791,-1.589536,-0.881839,-0.030612,-0.106052,1.44855,-1.220766,0.380614,0.087215,-0.520487,-0.356619,-0.604728,0.144114,folk
1.666834,2.315483,-1.615332,-1.346576,1.743933,0.32778,-0.056537,-0.607201,-0.57341,-0.153782,0.038586,0.721834,0.773819,-0.139153,folk
2.028521,2.388416,-1.248552,-1.406077,-0.116072,0.152204,-0.261286,-0.604206,0.733409,0.695973,0.31804,0.620319,-1.13183,0.596427,folk
-3.159413,0.317733,-2.209752,-0.174391,0.583418,-0.008087,0.390037,-1.480591,-0.126901,0.563851,-1.454506,0.052365,0.566659,-0.298537,folk
-2.903186,0.844052,-2.295483,-0.157303,0.28558,0.227515,0.719974,-1.046878,0.161931,0.449255,-1.837339,-0.462853,0.498922,-0.483255,folk
2.357777,4.673649,-0.181148,-0.548429,-0.199085,0.961804,-1.591616,0.1169,-0.340468,0.380549,0.783618,0.371551,0.038137,-0.204649,folk
-1.323832,-0.134456,-0.828449,-0.347801,-0.511955,-0.165717,1.138952,0.900198,-0.314518,0.080873,-0.725988,0.878859,1.142475,-0.157495,folk
-2.75126,-0.235898,-3.845337,1.046527,-0.315389,0.351134,1.395807,-0.743133,0.322009,0.189608,-0.518709,-0.107756,0.289365,-0.412106,folk
2.667237,0.724701,-2.424988,-1.218182,-0.329522,-0.704553,-1.023482,-1.220456,-0.026679,0.521366,-0.679177,0.634337,-0.595032,0.342983,folk
-3.904564,0.042044,-4.481099,1.800587,-0.010615,0.58253,1.30719,-0.767207,-1.268252,-0.216032,-0.955958,-0.271658,0.288087,-0.174323,folk
-1.277048,0.907338,-3.31437,0.596607,0.966551,0.796628,1.269393,-0.329745,0.945188,0.779915,-0.941572,-0.249448,0.366914,-0.742503,folk
-4.434859,-3.140799,0.558624,-0.358944,2.907824,-2.052578,-0.439431,0.801013,-0.545868,0.927441,-2.310141,-0.367544,-2.799059,0.170386,folk
-5.031248,-2.962592,0.032708,-0.301891,1.364589,-2.461553,-0.723972,0.885447,-2.400919,-0.372119,-1.809224,-0.499728,-0.570881,-1.061597,folk
-1.666654,-0.402456,1.245516,-3.449687,1.366065,-2.2107,-0.41823,1.034967,1.536644,-1.051884,-1.373536,-1.288617,-0.538526,0.726212,folk
-5.458974,-2.407508,-3.39209,2.470071,0.418494,-0.794222,-0.456227,0.799508,-0.316899,0.822939,-0.019135,-0.08314,-0.459787,0.340041,folk
-1.695164,-0.707092,-0.300138,1.356132,1.403069,1.254919,1.574646,0.129362,-0.93076,0.020581,-0.214352,0.123144,-0.674267,0.516629,folk
-2.041033,-1.050621,-0.091743,1.308917,0.850172,0.889921,1.0584,-0.254078,-0.130926,0.262169,-0.249679,-0.201066,-0.457491,0.111689,folk
-1.799284,-1.349029,0.167423,1.223663,1.497602,0.631768,0.487138,0.631948,0.528988,-0.220538,0.773216,-0.28065,0.921902,0.24757,folk
-0.166031,-0.569748,1.018256,1.953182,1.985841,1.821477,1.348375,0.811428,-0.173151,-0.3318,0.12172,1.005343,-0.145588,-0.203373,rock
0.248806,0.24181,1.349459,1.810383,1.215407,2.134737,1.37201,0.561997,0.762375,0.202267,-0.109173,0.664691,-0.797158,-0.183785,rock
0.267488,-1.270704,1.354342,1.643729,0.154081,1.178108,1.086432,0.774686,0.637266,-0.089578,0.983918,1.238535,-0.632706,-0.271836,rock
0.589733,-0.571139,0.262954,1.909987,1.972903,1.631358,1.380362,1.118194,0.847551,0.24815,0.394588,0.589731,-0.339126,-0.492027,rock
0.238745,0.695041,1.248248,2.242437,-3.708844,1.739429,0.484504,0.600255,1.137475,-0.686584,0.120634,0.789596,-0.527036,-0.286528,rock
0.244343,-1.447665,0.791226,0.618398,-0.821572,0.449928,0.509965,-0.578386,0.402583,0.31083,-0.421356,0.285628,0.376583,0.338759,rock
4.1725,-1.903344,1.211036,0.041724,1.180407,-0.20005,0.469443,1.760822,0.643757,1.311432,-0.204423,-1.044328,0.796573,0.392295,rock
0.550593,-0.552403,3.235279,-0.123983,0.11181,1.000848,0.251757,-0.751241,0.468055,-0.120974,-0.690996,-0.734069,0.645424,0.825414,rock
2.491748,-0.059952,1.274181,-0.490953,-0.990385,0.685692,1.005028,-0.613606,0.79723,0.015756,-0.683534,-0.063996,0.19094,-0.035556,rock
4.217448,-0.465639,-0.06469,-0.460704,2.767967,0.460365,0.188743,-0.834761,-0.917062,-2.436358,-0.464797,-0.233816,-0.190239,0.626624,rock
-3.04503,0.32665,2.200803,1.7691,-0.778374,1.592615,-1.058578,-1.412256,0.397093,-0.13581,0.282062,0.177941,1.056825,0.368987,rock
3.693299,-0.120349,-0.236121,-1.80417,-0.729347,-0.769883,0.541605,0.013218,-0.36957,-0.193089,-0.145709,1.27934,1.192368,-0.626392,rock
4.554125,-0.07704,-0.022808,-1.536357,-1.780945,-0.461544,0.57473,-0.288091,-0.214507,0.857551,-0.17634,1.030969,-0.179963,0.145814,rock
-2.545417,0.370763,2.252663,1.337283,-1.447547,1.523338,-0.322717,-1.499251,0.108352,0.087957,-0.323324,-0.114347,0.872451,-0.592158,rock
4.528732,-0.222021,0.881195,-0.599534,-0.555991,0.282197,1.119244,-0.048234,0.937188,-0.634791,0.140203,0.865463,0.140743,-0.485535,rock
2.814288,0.160804,-0.275357,-1.019856,-0.747414,0.135031,1.701043,-0.0157,0.408849,-0.005927,0.93182,0.26182,0.556329,-0.259954,rock
4.060201,2.991631,-0.070361,-0.903619,0.326927,0.416568,-0.929631,-0.049595,0.395189,0.879688,2.500413,0.794508,-0.327229,0.797815,rock
3.714831,2.853019,-0.284908,-0.25058,0.637916,1.194985,-0.158904,-0.423668,0.082852,0.176863,1.151593,0.972659,-0.103665,0.006336,rock
3.384984,0.800007,-0.517161,-0.610038,-0.125156,0.422246,1.087115,0.238501,0.354801,-0.074617,1.234683,-0.01559,0.259871,0.321032,rock
2.925388,0.704601,-0.084261,-0.27426,-1.407885,0.650449,0.790661,-1.006621,0.825869,1.105704,0.255096,1.253198,-0.028389,-0.72195,rock
0.622836,0.486176,-0.44828,0.733339,-1.104544,1.242392,1.543025,0.276611,0.085544,-0.006226,-0.076619,0.043079,0.240378,0.35932,rock
0.75214,0.652568,0.774771,-0.326821,-0.228574,0.937981,1.170374,-0.342282,0.604804,-0.473109,-0.130946,0.757586,-0.788425,0.543559,rock
2.258786,-0.123073,0.993989,-1.271351,1.071095,0.189639,1.481711,-0.373297,-0.365847,-0.911549,0.80359,-0.343122,0.612788,-0.372333,rock
0.956434,0.265791,0.099918,-0.470995,-1.087786,0.690749,1.48891,-0.612104,0.314217,-0.041872,0.217349,0.294219,-1.042937,1.134926,rock
2.464227,1.735024,0.386926,-0.723271,0.006301,1.017528,1.340199,0.212682,0.914855,1.891472,-0.245303,-0.215692,0.959322,-0.657175,rock
-1.919256,-1.854427,0.963476,1.891216,-0.972766,0.631782,-0.113194,-0.167934,-0.408297,1.017891,0.511362,-0.101638,0.372892,1.041051,rock
2.626144,-0.263536,1.6021,0.959014,-1.373695,1.171162,0.693832,0.188654,0.984795,-0.071429,-0.677024,0.090343,0.05812,-0.167901,rock
2.61112,0.054428,1.571791,1.08561,0.252789,1.65001,0.985028,0.054313,0.245131,-1.184022,-0.747886,0.092668,0.137894,-0.205474,rock
3.098805,-0.974731,0.401123,1.325972,1.346243,1.662718,1.508949,-0.360811,-2.011228,-0.190166,-1.156738,0.526961,-0.33552,0.769209,rock
0.772881,-1.554035,0.486466,0.262711,0.376883,0.448096,1.061876,-0.617027,-0.299756,-0.624444,0.24324,-1.24966,-0.682821,0.38316,rock
-1.671234,0.077176,0.753877,0.873096,-0.662543,1.116802,1.18815,-0.373052,-1.021139,0.768727,-0.575277,-0.375643,-1.187563,0.461584,rock
-2.160077,-0.578432,-0.774619,0.900736,-0.72327,0.21959,0.733687,0.342945,0.653035,0.818079,-0.161956,-0.893066,0.387468,-0.814354,rock
-1.414838,0.046496,-0.531824,1.299403,-0.641679,0.920928,0.855862,0.577421,0.86857,-0.061673,-0.723598,-0.485061,-1.26106,0.425026,rock
-2.236555,-1.95604,-0.943398,0.393719,-0.173197,-0.520089,0.825129,0.152342,0.023628,0.369965,1.377596,0.836095,0.692702,-0.037646,rock
-2.374892,-1.400068,-0.051385,1.045891,-0.021124,0.225296,0.557987,0.07274,0.507174,0.451792,0.285057,1.029698,-1.234101,0.669722,rock
-3.149415,-0.006455,0.863922,0.7711,-2.350759,0.299589,0.288299,0.606137,-0.377902,-0.162325,-0.763451,0.545267,0.448621,-0.994981,rock
-2.86298,-1.016513,4.07955,-0.9404,-2.058687,-0.408666,-0.443785,-1.27593,-0.061683,0.767384,-0.83187,-1.792049,-1.543896,-0.292394,rock
-2.180434,-0.617627,0.645265,0.948829,-1.159437,0.743474,0.437683,-0.69758,-0.25079,-0.472615,1.002447,0.837851,0.488799,0.217721,rock
-1.413231,2.651177,0.49324,1.644849,-1.746646,2.32217,0.438572,-0.418849,0.402045,-0.967216,-0.122885,-0.087619,0.653435,-0.648206,rock
-2.54676,0.335941,3.175964,-2.108751,1.549749,-0.286136,0.341256,-0.853278,-0.376318,-0.326094,0.460553,-0.922457,-0.635954,-0.87213,rock
-0.553079,2.530892,1.454349,1.335272,1.521823,2.703316,0.70674,-0.751984,-0.39856,-0.865744,0.186464,-0.095834,-0.988742,0.391527,rock
0.726296,-0.991343,0.737263,0.088027,-0.653548,0.477511,1.086794,-0.466597,-0.287318,1.054061,0.79368,0.457729,0.17962,0.650418,rock
4.115618,-2.023695,0.948912,0.934625,0.181129,-0.237416,-0.15638,1.903448,0.220781,-0.046538,-0.653894,-0.404227,1.068082,0.153218,rock
2.564276,-3.035804,0.463629,0.762701,0.037397,-0.462019,0.340786,0.26061,-0.299109,0.395117,-0.585657,0.569263,-0.581842,0.349712,rock
2.75063,-2.330856,-1.350456,-0.309121,0.316935,-1.204558,-0.718023,-1.312272,0.33226,0.271746,-0.652719,0.541782,0.482575,-0.802468,rock
1.836096,3.440732,0.891686,1.355458,-1.804229,2.670308,0.859031,0.268073,0.155311,0.536981,-0.295382,-0.486543,-0.357824,0.097938,rock
0.188172,-1.616634,1.496714,1.048345,-0.683798,0.645751,0.574453,-0.040978,-0.175791,0.025386,0.499448,0.144859,0.134586,0.5916,rock
1.836096,3.440732,0.891686,1.355458,-1.804229,2.670308,0.859031,0.268073,0.155311,0.536981,-0.295382,-0.486543,-0.357824,0.097938,rock
0.303116,-0.9258,0.837039,0.989127,0.55265,0.942572,0.398455,-0.758169,-0.479901,-1.135122,-0.330227,-0.132577,0.634071,0.19106,rock
0.892053,-2.336638,1.036517,1.701162,-0.657139,0.497187,0.178911,0.5439,0.874749,-0.097192,0.562574,-0.112387,0.011688,0.798526,rock
4.093574,1.975975,3.360337,0.543894,0.757973,1.811385,0.407758,-1.008181,-1.932686,0.43505,0.256417,0.008104,1.363631,-0.815819,rock
1.839269,1.142654,-1.821078,-0.605765,-1.542938,0.128004,0.009493,-0.991355,-1.511064,-1.266308,-0.036768,0.202382,0.762354,0.399682,rock
1.393295,0.40719,-1.451938,-0.630673,0.89504,0.426302,1.01383,-0.392332,-0.621665,0.462513,-0.720025,-0.84474,-0.176614,0.614498,rock
1.749966,-0.043046,0.957461,0.936504,3.435813,2.081895,1.979669,0.174872,-1.308794,-1.578528,-0.528685,-0.130188,-0.684309,0.985722,rock
1.773069,0.072841,-2.003333,-0.813596,1.933793,0.011362,0.334264,-0.356999,0.34337,-0.618389,-0.403799,-0.321977,0.416387,0.597717,rock
0.549893,-0.492414,-0.726078,-1.121236,-0.218207,-0.477071,0.328401,-0.593816,-1.194076,-1.537496,-1.392821,0.258683,0.171875,0.910691,rock
-0.457073,-1.137035,-2.398032,0.527214,-1.471932,-0.469179,0.256783,-0.315814,0.110356,-1.009147,-0.615049,0.054577,0.470759,-0.614658,rock
-2.817785,-1.456472,-2.151069,2.773182,-1.45146,0.467218,0.043749,-0.036522,0.007881,-1.417395,0.207904,0.436197,-0.036071,-0.322123,rock
1.806843,-0.600405,-0.446551,-0.768183,-1.256276,-0.03255,0.537609,-0.878586,-1.521075,-0.642757,-0.857851,0.098371,-0.401995,1.730633,rock
1.434603,0.352077,0.574554,-1.205774,-0.724091,0.366723,0.867579,-0.913506,0.482815,-0.955978,0.409965,0.420586,0.092439,1.078044,rock
-0.692304,-0.191149,-1.511518,-0.480626,-0.431467,-0.163768,1.15643,-0.205186,0.44628,0.245252,1.382899,0.546944,0.865504,0.33544,rock
-5.002813,2.259154,-0.729402,2.043756,-1.959976,1.223865,-1.331048,-1.792588,0.169371,-1.532104,-0.109483,0.050567,-0.463486,-0.743865,rock
0.176304,1.700888,-2.308435,-1.313418,-0.049378,-0.241498,0.126905,-1.002521,0.78956,-0.48801,-0.241102,0.107145,-0.977313,0.178365,rock
-0.936296,-0.23899,-2.149274,-0.608555,-1.238315,-0.448956,1.030117,-0.658156,1.030748,0.820262,0.677195,0.927974,0.871613,-0.122517,rock
0.222635,-0.277999,-2.734203,-0.954718,-0.911814,-0.60695,1.282847,-0.754517,-0.339279,0.713461,0.294798,0.422968,1.31526,-0.25975,rock
3.616021,-0.230818,0.029035,-0.518657,-0.172381,0.588747,1.476955,-0.260816,0.679066,-1.050072,0.394631,0.804672,0.603422,0.238951,rock
-0.245072,1.255988,1.318162,0.799896,-1.216828,1.846251,0.607794,-1.162261,0.681306,0.088652,-0.279673,0.229379,0.387084,-0.227895,rock
-0.478731,1.068618,1.162596,1.333837,-1.000933,1.927931,0.549387,-1.443708,-0.157292,-0.725658,0.543448,0.679486,-0.300423,-0.365705,rock
0.646145,0.938165,1.886918,-0.256596,0.585932,1.373765,0.500008,-1.09141,0.298227,-1.267063,0.796441,0.236103,-0.36969,1.229664,rock
-1.580402,-0.939857,1.316679,0.896045,4.465759,1.486128,0.213949,-1.583094,0.594631,-0.591574,0.290135,0.877056,1.268639,0.489027,rock
-1.292954,0.680384,6.242765,-1.714497,-0.115341,-0.081188,-0.557953,-0.338132,-1.339044,0.142104,-1.555689,-0.73774,0.365826,-0.436606,rock
-4.619586,-2.052694,1.920295,1.201402,3.018478,0.297247,-0.671355,-0.797492,0.590251,-2.494095,0.821528,0.554236,0.048223,-0.571653,rock
-1.303074,-3.168915,2.881152,-1.571055,-0.156293,-1.574647,0.78637,0.333307,-0.981281,0.636373,0.261721,0.148891,-0.552189,0.053882,rock
-1.51931,0.104173,5.008056,-2.082631,1.053192,-0.502858,-0.224384,-0.299699,-0.069843,-0.989006,-0.832654,-0.817252,0.132904,-0.454313,rock
-2.560194,-2.172358,1.616148,0.108695,-0.851203,-0.69911,0.877177,0.906526,-1.443229,0.789492,-0.293304,0.281371,-0.249972,-1.578457,rock
1.036912,0.242963,1.79136,-0.963857,-0.127762,0.673324,0.908039,-0.174037,0.504371,-0.082162,-0.785263,-0.286443,0.307002,1.162073,rock
0.663636,0.679385,2.395244,-0.943388,-0.111814,0.785597,0.594465,-0.402953,0.693937,-0.139381,-0.585449,-0.774996,0.542495,0.511439,rock
1.176711,0.407961,2.072185,0.284989,0.045436,1.526566,0.720319,-0.173188,1.801865,-0.532179,-1.15962,-0.913193,-0.126833,0.618181,rock
1.373337,0.379993,2.219882,0.344574,-0.770155,1.521404,1.019724,0.061195,0.650765,0.344833,-1.308421,-0.877502,-0.08455,0.436179,rock
0.8311,0.940013,2.375045,-0.968373,-0.191907,0.923761,0.80622,-0.273032,0.364851,-0.00216,-0.64637,-0.763467,0.181387,0.694017,rock
-2.018773,0.286077,0.545071,-0.046567,0.408547,0.535824,0.551992,-0.559245,0.314741,-0.359874,0.426682,0.446585,0.668476,-0.638785,rock
-2.763688,0.289448,-1.168422,0.377541,-0.11283,0.534117,0.841833,-1.160744,-0.1631,-0.629806,0.155305,0.183397,0.555218,-0.473058,rock
-6.140502,-1.560973,2.798225,1.971829,0.357368,0.524331,-2.732081,-2.419756,-0.408534,0.46058,1.115174,0.811933,1.03121,1.358897,rock
-3.453545,-1.830433,-1.190254,1.616639,0.630699,0.054254,0.148545,-0.201038,-0.504929,-0.749586,0.521809,0.101407,0.488141,0.505804,rock
-5.257632,-0.831758,2.117254,2.092528,-0.427233,1.044677,-1.412995,-1.390448,-1.29731,0.860548,0.168824,0.611374,1.403163,1.044704,rock
2.185411,-0.733445,1.02671,0.046381,-0.573554,0.322817,0.968084,1.222517,0.036469,-0.981834,0.562405,-0.423709,0.616021,0.215805,rock
-0.402252,-1.695982,0.933498,2.170288,0.976547,0.992852,0.65566,1.789651,0.704969,0.735408,0.541202,0.869652,-0.437853,0.255233,rock
0.857811,-0.555489,1.588922,-1.571959,-2.852656,-0.822196,0.886963,0.40305,0.407626,-0.218405,1.632264,-0.325136,0.314707,-0.532368,rock
0.595909,-0.55893,0.450441,0.30469,1.142658,0.55716,1.222236,1.54537,-0.055274,0.580846,1.046705,-0.407242,0.614019,0.608583,rock
1.5556,-2.129771,2.573786,-1.47567,-2.323595,-1.156641,1.197936,0.256871,0.145488,-1.102279,2.747959,-0.919645,-0.401215,-1.382052,rock
0.750946,2.229999,0.640335,0.849067,-1.352715,2.072887,1.246503,-0.017595,0.624679,-0.685901,-0.579434,0.360846,-0.217013,-0.274448,rock
0.26515,-0.529096,1.979883,1.224593,0.498656,1.200474,0.019975,-0.630755,2.059713,-2.186096,-0.153966,-0.543903,-0.16903,-0.543549,rock
1.843254,1.581244,0.786139,-0.767205,0.368404,0.854685,1.395287,0.928192,-1.212675,-1.011384,0.59251,0.63371,0.544428,0.276211,rock
